,context_sentence,pair_ID,is_in_train,name,output_name,score
8014,MASK is an individual human being.,699,0,Robert Pferdmenges,Robert P ##fer ##d ##men,0.9277436137199402
8015,MASK is an individual human being.,699,1,Craig Brown,Craig Brown,0.9995825290679932
8016,MASK is an individual human being.,700,0,Cody Graham,Cody Graham,0.9991906881332397
8017,MASK is an individual human being.,700,1,Albert Ferrer,Albert Fe ##rrer,0.9994316101074219
8018,MASK is an individual human being.,701,0,Erwin Puschner,Erwin P ##us ##ch ##ner,0.9774038195610046
8019,MASK is an individual human being.,701,1,Guillaume Raoux,Guillaume Rao ##ux,0.9941689968109131
8020,MASK is an individual human being.,702,0,Christopher Gozum,Christopher Go ##zu ##m,0.9228272438049316
8021,MASK is an individual human being.,702,1,Diego Borrego,Diego Bo ##rre ##go,0.9704843759536743
8022,MASK is an individual human being.,703,0,Jackie Kelso,Jackie Ke ##ls ##o,0.9868054389953613
8023,MASK is an individual human being.,703,1,Rui Madeira,R ##ui Made ##ira,0.9003230929374695
8024,MASK is an individual human being.,704,0,Giacomo Narizzano,Giacomo Na ##riz ##zano,0.9953367710113525
8025,MASK is an individual human being.,704,1,"""Troy OLeary""",Troy O ##L ##ear,0.9522227048873901
8026,MASK is an individual human being.,705,0,Chang Chanchiu,Chang Chan ##chi,0.9906943440437317
8027,MASK is an individual human being.,705,1,Tim Guldimann,Tim G ##uld ##iman,0.9993512630462646
8028,MASK is an individual human being.,706,0,Wijnand van Klaveren,W ##i ##jn ##and van K ##lav ##ere,0.9399198889732361
8029,MASK is an individual human being.,706,1,Roberto Alomar,Roberto Al ##oma ##r,0.9288046360015869
8030,MASK is an individual human being.,707,0,Rafael Pihlaja,Rafael Pi ##hl ##aja,0.9989651441574097
8031,MASK is an individual human being.,707,1,Eric Davis,Eric Davis,0.9994035959243774
8032,MASK is an individual human being.,708,0,Alice Sandys,Alice Sandy ##s,0.9923906922340393
8033,MASK is an individual human being.,708,1,Gary Kirsten,Gary Ki ##rsten,0.9990484714508057
8034,MASK is an individual human being.,709,0,Tian Kedeng,T ##ian Ke,0.9489591121673584
8035,MASK is an individual human being.,709,1,Jason Dickson,Jason Dickson,0.9996126890182495
8036,MASK is an individual human being.,710,0,Heinrich Rocholl,Heinrich R ##och ##oll,0.9968447685241699
8037,MASK is an individual human being.,710,1,Frederick Chiluba,Frederick Chi ##lub ##a,0.8908907175064087
8038,MASK is an individual human being.,711,0,Anne Bøe,Anne B ##ø,0.9428014159202576
8039,MASK is an individual human being.,711,1,Rashid Latif,Rashid La ##ti ##f,0.9722083806991577
8040,MASK is an individual human being.,712,0,Erwin Ochme,Erwin O ##ch ##me,0.9689644575119019
8041,MASK is an individual human being.,712,1,Edward Said,Edward Said,0.9995479583740234
8042,MASK is an individual human being.,713,0,Changhyun Ko,Chang ##hy Ko,0.9664342403411865
8043,MASK is an individual human being.,713,1,Boris Becker,Boris Becker,0.9996389150619507
8044,MASK is an individual human being.,714,0,Jean-Louis Comolli,Jean - Louis Como ##lli,0.8394442796707153
8045,MASK is an individual human being.,714,1,Clarence Rose,Clarence Rose,0.9994244575500488
8046,MASK is an individual human being.,715,0,Xavier Basagaña,Xavier Ba ##sa ##ga ##ña,0.9852944612503052
8047,MASK is an individual human being.,715,1,Noriyuki Haga,Nor ##i ##yuki Ha ##ga,0.920050323009491
8048,MASK is an individual human being.,716,0,Enrique Ponce Boscarino,Enrique Ponce Bo ##sca ##rino,0.9888300895690918
8049,MASK is an individual human being.,716,1,Pauline Davis,Pauline Davis,0.9987474679946899
8050,MASK is an individual human being.,717,0,Ruixiang Yee,R ##ui ##xia Ye,0.8475109338760376
8051,MASK is an individual human being.,717,1,Tom Ikimi,Tom I ##kim,0.9994933009147644
8052,MASK is an individual human being.,718,0,Christophe Deshayes,Christophe Des ##hay ##es,0.9973117709159851
8053,MASK is an individual human being.,718,1,Steve Backley,Steve Back ##ley,0.9836332201957703
8054,MASK is an individual human being.,719,0,Guenevere Rae,G ##uen ##ever ##e Rae,0.7741605043411255
8055,MASK is an individual human being.,719,1,Mark Philippoussis,Mark Philipp ##ous ##sis,0.9992704391479492
8056,MASK is an individual human being.,720,0,Esin Kaymaz,E ##sin Kay ##ma ##z,0.980242133140564
8057,MASK is an individual human being.,720,1,Greg Norman,Greg Norman,0.9996699690818787
8058,MASK is an individual human being.,721,0,Christoph Kotter,Christoph Ko ##tter,0.9991770386695862
8059,MASK is an individual human being.,721,1,Sun Jian,Sun Ji,0.9966530799865723
8060,MASK is an individual human being.,722,0,Billy Compton,Billy Compton,0.9994610548019409
8061,MASK is an individual human being.,722,1,Jim Hines,Jim Hi ##nes,0.9974537491798401
8062,MASK is an individual human being.,723,0,Yeshi Teshome,Yes ##hi Te ##sh ##ome,0.852612316608429
8063,MASK is an individual human being.,723,1,Bernd Karbacher,Bern ##d Ka ##rb ##acher,0.9340368509292603
8064,MASK is an individual human being.,724,0,Joseph Dielle,Joseph Die ##lle,0.9987592101097107
8065,MASK is an individual human being.,724,1,Bobby Bonilla,Bobby Bon ##illa,0.9969258904457092
8066,MASK is an individual human being.,725,0,Vitaliano Ponti,Vita ##lian ##o Pont ##i,0.7627341747283936
8067,MASK is an individual human being.,725,1,Guus Hiddink,G ##u ##us Hi ##ddin ##k,0.9249783158302307
8068,MASK is an individual human being.,726,0,Jyoti Vennix,J ##yo ##ti V ##en ##ni ##x,0.9284729957580566
8069,MASK is an individual human being.,726,1,Kathy Etchingham,Kathy E ##tch ##ingham,0.9988270998001099
8070,MASK is an individual human being.,727,0,Yago Pico de Coaña,Ya ##go Pi ##co de Co ##a ##ña,0.8696439862251282
8071,MASK is an individual human being.,727,1,Sung-Hee Park,Sung He ##e Park,0.892836332321167
8072,MASK is an individual human being.,728,0,Sung-Kun Yim,Sung Ku ##n Yi,0.840712308883667
8073,MASK is an individual human being.,728,1,Lindsay Davenport,Lindsay Davenport,0.9997071027755737
8074,MASK is an individual human being.,729,0,Tiziana Gaspa,T ##iz ##iana Gas ##pa,0.8819664716720581
8075,MASK is an individual human being.,729,1,Rob Enderle,Rob End ##er ##le,0.9678642749786377
8076,MASK is an individual human being.,730,0,Warren Spragg,Warren S ##pra ##gg,0.9973194599151611
8077,MASK is an individual human being.,730,1,Natalya Shikolenko,Natal ##ya Shi ##ko ##len,0.911466121673584
8078,MASK is an individual human being.,731,0,Alan Heldman,Alan Held,0.9996142387390137
8079,MASK is an individual human being.,731,1,Carlos Delgado,Carlos Del ##gado,0.9991522431373596
8080,MASK is an individual human being.,732,0,Charlton Leighton,Charlton Leigh ##ton,0.9677818417549133
8081,MASK is an individual human being.,732,1,Robert Coughlan,Robert Co ##ugh ##lan,0.9934850335121155
8082,MASK is an individual human being.,733,0,Raymond Soukop,Raymond So ##uk ##op,0.9910178184509277
8083,MASK is an individual human being.,733,1,Bob Wickman,Bob W ##ick ##man,0.9597567915916443
8084,MASK is an individual human being.,734,0,Felicitas Schlarp,Fe ##licit ##as Sc ##hl ##ar ##p,0.8349117636680603
8085,MASK is an individual human being.,734,1,Filippo Veglio,Fi ##lip ##po V ##eg ##lio,0.895219087600708
8086,MASK is an individual human being.,735,0,Franz Laumans,Franz Lau ##mans,0.997393786907196
8087,MASK is an individual human being.,735,1,Lee Wan Wah,Lee Wan W ##ah,0.8913560509681702
8088,MASK is an individual human being.,736,0,Martin Taras,Martin Tara ##s,0.992814838886261
8089,MASK is an individual human being.,736,1,Guy Whittingham,Guy W ##hit ##ting ##ham,0.9990406036376953
8090,MASK is an individual human being.,737,0,Giorgia Spinelli,G ##ior ##gia Spin ##elli,0.8532124757766724
8091,MASK is an individual human being.,737,1,Adrian Knup,Adrian K ##nu,0.9992218017578125
8092,MASK is an individual human being.,738,0,Jess A. Millar,Jess A . Mill ##ar,0.9927077293395996
8093,MASK is an individual human being.,738,1,Paul McGinley,Paul M ##c ##G ##in ##ley,0.9742391705513
8094,MASK is an individual human being.,739,0,Francesco Matarrese,Francesco Mata ##rre ##se,0.8288227915763855
8095,MASK is an individual human being.,739,1,Javagal Srinath,Java ##gal Sri ##nath,0.9277694225311279
8096,MASK is an individual human being.,740,0,of Frome,From,0.814980149269104
8097,MASK is an individual human being.,740,1,Heiko Szonn,He ##iko S ##zon,0.9917804002761841
8098,MASK is an individual human being.,741,0,Tommi Johansson,Tom ##mi Johan ##sson,0.9391303062438965
8099,MASK is an individual human being.,741,1,Rodney Eyles,Rodney E ##yle ##s,0.9151158332824707
8100,MASK is an individual human being.,742,0,Earl Parker Hanson,Earl Parker Hanson,0.9980255961418152
8101,MASK is an individual human being.,742,1,Dally Randriantefy,Dal ##ly Rand ##rian,0.9521033763885498
8102,MASK is an individual human being.,743,0,Abla Kammoun,A ##bla Ka ##mm ##ou,0.9462312459945679
8103,MASK is an individual human being.,743,1,Phil Mickelson,Phil Mick ##els,0.9996455311775208
8104,MASK is an individual human being.,744,0,Gevorg Aslanyan,G ##evo ##rg As ##lan ##yan,0.9464489817619324
8105,MASK is an individual human being.,744,1,Marco Giampaolo,Marco G ##iam ##pa ##olo,0.9356848001480103
8106,MASK is an individual human being.,745,0,Katherine Maud Annesley,Katherine Maud Anne ##sley,0.984813392162323
8107,MASK is an individual human being.,745,1,Derek Ringer,Derek Ring ##er,0.8752021193504333
8108,MASK is an individual human being.,746,0,Joel Lean,Joel Lea ##n,0.9523572325706482
8109,MASK is an individual human being.,746,1,Loren Roberts,Lo ##ren Roberts,0.9453220963478088
8110,MASK is an individual human being.,747,0,Yasuaki Wada,Ya ##su ##aki W ##ada,0.9214226007461548
8111,MASK is an individual human being.,747,1,Jeff Wilson,Jeff Wilson,0.9995925426483154
8112,MASK is an individual human being.,748,0,Otho Gilbert,O ##th ##o Gilbert,0.9763696193695068
8113,MASK is an individual human being.,748,1,Marc Overmars,Marc Over ##mar,0.9994063377380371
8114,MASK is an individual human being.,749,0,Vladimíra Bajanová,Vlad ##im ##í ##ra Baja ##nov,0.8952652812004089
8115,MASK is an individual human being.,749,1,Jean-Paul Bruwier,Jean Paul B ##ru ##wi,0.9027993083000183
8116,MASK is an individual human being.,750,0,Benjamin Daniel Clark,Benjamin Daniel Clark,0.997890293598175
8117,MASK is an individual human being.,750,1,Kevin Mitchell,Kevin Mitchell,0.9996484518051147
8118,MASK is an individual human being.,751,0,Henry David Leslie,Henry David Leslie,0.9928433895111084
8119,MASK is an individual human being.,751,1,Gaston Taument,Gaston Tau ##ment,0.9987740516662598
8120,MASK is an individual human being.,752,0,Ferdinand-Joseph de Cupis Camargo,Ferdinand Joseph de Cup ##is Cam ##ar ##go,0.9743707180023193
8121,MASK is an individual human being.,752,1,Andy Benes,Andy Ben ##es,0.9979336261749268
8122,MASK is an individual human being.,753,0,Margit Kisteleki,Mar ##git Ki ##ste ##le ##ki,0.8754116892814636
8123,MASK is an individual human being.,753,1,Giuseppe Citterio,Giuseppe C ##itte ##rio,0.9922781586647034
8124,MASK is an individual human being.,754,0,Rudolph Hoffmann,Rudolph Hoffmann,0.9995226860046387
8125,MASK is an individual human being.,754,1,Josh Kronfeld,Josh K ##ron ##feld,0.99735426902771
8126,MASK is an individual human being.,755,0,Stefaan Van Bossele,St ##ef ##aan Van Boss ##ele,0.9766643643379211
8127,MASK is an individual human being.,755,1,Thomas Bscher,Thomas B ##scher,0.995596170425415
8128,MASK is an individual human being.,756,0,Elizabeth Twining,Elizabeth Twin ##ing,0.9677097797393799
8129,MASK is an individual human being.,756,1,Itamar Rabinovich,It ##ama ##r Ra ##bino ##vich,0.9917816519737244
8130,MASK is an individual human being.,757,0,Manhua Zuo,Man ##hua Z ##uo,0.6583722829818726
8131,MASK is an individual human being.,757,1,Gheorghe Funar,G ##he ##or ##gh ##e Fun ##ar,0.795411229133606
8132,MASK is an individual human being.,758,0,Sergi Regot,Ser ##gi Reg ##ot,0.9734101295471191
8133,MASK is an individual human being.,758,1,Del Harris,Del Harris,0.9993802905082703
8134,MASK is an individual human being.,759,0,Joel H. Reynolds,Joel H . Reynolds,0.9670749306678772
8135,MASK is an individual human being.,759,1,Marcio Santos,Marc ##io Santos,0.9529867768287659
8136,MASK is an individual human being.,760,0,F. Isidore,F Is ##ido ##re,0.8585062623023987
8137,MASK is an individual human being.,760,1,Neil Fairbrother,Neil Fair ##bro ##ther,0.8920475840568542
8138,MASK is an individual human being.,761,0,Dumitru Vitcu,Du ##mit ##ru V ##it ##cu,0.9479670524597168
8139,MASK is an individual human being.,761,1,Cy Young,Cy Young,0.9994271397590637
8140,MASK is an individual human being.,762,0,Sven D Sommerfeld,Sven D So ##mmer ##feld,0.9807853698730469
8141,MASK is an individual human being.,762,1,Sandra Cacic,Sandra C ##ac ##ic,0.9951515793800354
8142,MASK is an individual human being.,763,0,Har Charan Singh Dhody,Ha Cha ##ran Singh D ##ho ##dy,0.9713773727416992
8143,MASK is an individual human being.,763,1,Nick Knight,Nick Knight,0.9996365904808044
8144,MASK is an individual human being.,764,0,James Lykens,James L ##yke ##ns,0.9911041259765625
8145,MASK is an individual human being.,764,1,Garret Anderson,G ##ar ##ret Anderson,0.9850113391876221
8146,MASK is an individual human being.,765,0,Milton G. Rector,Milton G . Rector,0.8645840287208557
8147,MASK is an individual human being.,765,1,Collin Dugmore,Collin Du ##g ##more,0.9948676228523254
8148,MASK is an individual human being.,766,0,Barna Papucsek,Bar ##na Pa ##pu ##cs ##ek,0.9104976058006287
8149,MASK is an individual human being.,766,1,Davidson Ezinwa,Davidson E ##zin ##wa,0.9593040943145752
8150,MASK is an individual human being.,767,0,Kenneth S Stephenson,Kenneth S Stephenson,0.9951632022857666
8151,MASK is an individual human being.,767,1,Natalya Voronova,Natal ##ya V ##oro ##nova,0.8940045237541199
8152,MASK is an individual human being.,768,0,Halimah Yacob,Hal ##ima ##h Ya ##co ##b,0.8724634647369385
8153,MASK is an individual human being.,768,1,Mariaan de Swardt,Maria ##an de S ##ward,0.9610199928283691
8154,MASK is an individual human being.,769,0,Rudy Limon,Rudy Lim ##on,0.9302229881286621
8155,MASK is an individual human being.,769,1,Mathias Ntawulikura,Mathias N ##ta ##wu ##lik ##ura,0.988807201385498
8156,MASK is an individual human being.,770,0,Pier Alda Ferrari,Pier Al ##da Ferrari,0.9989426136016846
8157,MASK is an individual human being.,770,1,Jiang Zemin,Jiang Z ##em,0.9986280798912048
8158,MASK is an individual human being.,771,0,Richard Knoch,Richard K ##no ##ch,0.9728341102600098
8159,MASK is an individual human being.,771,1,Gordon Parsons,Gordon Parsons,0.9993854761123657
8160,MASK is an individual human being.,772,0,Luis Vicente de Aguinaga,Luis Vicente de A ##guin ##aga,0.9862217903137207
8161,MASK is an individual human being.,772,1,Loyola de Palacio,Loyola de Pa ##la ##cio,0.7666395306587219
8162,MASK is an individual human being.,773,0,John William Laurie,John William Laurie,0.9978458881378174
8163,MASK is an individual human being.,773,1,Samson Kitur,Samson Kit ##ur,0.9911611080169678
8164,MASK is an individual human being.,774,0,Anne Hantusch,Anne Han ##tus ##ch,0.9175870418548584
8165,MASK is an individual human being.,774,1,Ricky Ponting,Ricky Pont,0.9997084140777588
8166,MASK is an individual human being.,775,0,Ariaranee Gnanathasan,Aria ##rane ##e G ##nan ##ath ##asa,0.8297773003578186
8167,MASK is an individual human being.,775,1,Avraham Tamir,A ##v ##rah ##am Tam ##ir,0.9749590754508972
8168,MASK is an individual human being.,776,0,Susanne Jetzelsberger,Susan ##ne Jet ##zel ##sberg,0.9727160334587097
8169,MASK is an individual human being.,776,1,Alberto Costa,Alberto Costa,0.9994402527809143
8170,MASK is an individual human being.,777,0,Pierre Richet,Pierre Rich ##et,0.9988561272621155
8171,MASK is an individual human being.,777,1,Hasely Crawford,Has ##ely Crawford,0.9992693066596985
8172,MASK is an individual human being.,778,0,Aung Khin,Au ##ng K ##hin,0.8667003512382507
8173,MASK is an individual human being.,778,1,John Deere,John Deer ##e,0.9892749190330505
8174,MASK is an individual human being.,779,0,Shu Ruan,Shu R ##uan,0.8376708626747131
8175,MASK is an individual human being.,779,1,Zdenek Svoboda,Z ##den ##ek S ##vo ##bo ##da,0.8668023347854614
8176,MASK is an individual human being.,780,0,Liza Kos,Liza Ko ##s,0.9837081432342529
8177,MASK is an individual human being.,780,1,Ed de Goey,Ed de Go ##ey,0.9869043827056885
8178,MASK is an individual human being.,781,0,Philip Honywood,Philip Hon ##y ##wood,0.9890854358673096
8179,MASK is an individual human being.,781,1,Eduardo Romero,Eduardo Romero,0.9993690252304077
8180,MASK is an individual human being.,782,0,Michel Mirabail,Michel Mira ##ba ##il,0.9946112632751465
8181,MASK is an individual human being.,782,1,Patsy Kensit,Pat ##sy Ken ##si ##t,0.8781824111938477
8182,MASK is an individual human being.,783,0,Wan-Gi Hong,Wan G ##i Hong,0.9562046527862549
8183,MASK is an individual human being.,783,1,Giuseppe Citterio,Giuseppe C ##itte ##rio,0.9922781586647034
8184,MASK is an individual human being.,784,0,Carveth Wells,Car ##vet ##h Wells,0.672224223613739
8185,MASK is an individual human being.,784,1,Luke Jensen,Luke Jensen,0.9994920492172241
8186,MASK is an individual human being.,785,0,Fabian Zenker,Fabian Zen ##ker,0.9889032244682312
8187,MASK is an individual human being.,785,1,William Weld,William We ##ld,0.9991692900657654
8188,MASK is an individual human being.,786,0,Andrey Zolotaryov,Andre ##y Z ##olo ##tary ##ov,0.9915575981140137
8189,MASK is an individual human being.,786,1,Tom Daschle,Tom Das ##ch ##le,0.9931424856185913
8190,MASK is an individual human being.,787,0,Max Keiser,Max Ke ##iser,0.9986922740936279
8191,MASK is an individual human being.,787,1,Pete Wilson,Pete Wilson,0.9994223713874817
8192,MASK is an individual human being.,788,0,Kármán Gizi,K ##rm ##án G ##iz ##i,0.8094034194946289
8193,MASK is an individual human being.,788,1,Sergi Barjuan,Ser ##gi Bar ##ju ##an,0.9497203826904297
8194,MASK is an individual human being.,789,0,Miguel de Herrera,Miguel de Herrera,0.998325526714325
8195,MASK is an individual human being.,789,1,Brad Clontz,Brad C ##lon ##tz,0.9982718229293823
8196,MASK is an individual human being.,790,0,Kirill Dyakonov,Ki ##rill D ##ya ##kon ##ov,0.9628847241401672
8197,MASK is an individual human being.,790,1,Kate Michelman,Kate Michel ##man,0.9517428278923035
8198,MASK is an individual human being.,791,0,Scott Phillips,Scott Phillips,0.9994927048683167
8199,MASK is an individual human being.,791,1,Jorge Costa,Jorge Costa,0.9991405010223389
8200,MASK is an individual human being.,792,0,Philip T. Reeker,Philip T . Re ##ek ##er,0.9437498450279236
8201,MASK is an individual human being.,792,1,Bachirou Salou,Bach ##iro ##u Sal ##ou,0.8839426040649414
8202,MASK is an individual human being.,793,0,Astrid Lindgren,As ##tri ##d Lin ##d ##gren,0.9380783438682556
8203,MASK is an individual human being.,793,1,Paul Malin,Paul Mali ##n,0.963243305683136
8204,MASK is an individual human being.,794,0,Edward Tindale,Edward Tin ##dale,0.9985103607177734
8205,MASK is an individual human being.,794,1,Ahmed Mestiri,Ahmed Me ##st ##iri,0.9797005653381348
8206,MASK is an individual human being.,795,0,Llazar Haxhinasto,L ##la ##zar Ha ##x ##hin ##ast ##o,0.9096349477767944
8207,MASK is an individual human being.,795,1,Jana Kandarr,Jana Ka ##nda ##rr,0.9172729849815369
8208,MASK is an individual human being.,796,0,Gadir Rustamov,G ##adi ##r R ##ust ##amo ##v,0.8877127766609192
8209,MASK is an individual human being.,796,1,Michael Tebbutt,Michael Te ##bb,0.999453067779541
8210,MASK is an individual human being.,797,0,Samuel John Sutton,Samuel John Sutton,0.9982628226280212
8211,MASK is an individual human being.,797,1,Mark Petkovsek,Mark Pet ##kov ##se ##k,0.9898422956466675
8212,MASK is an individual human being.,798,0,Charles Charlie Ware,Charles Charlie Ware,0.9983377456665039
8213,MASK is an individual human being.,798,1,Qiang Hong,Qi ##ang Hong,0.8685435652732849
8214,MASK is an individual human being.,799,0,Hans Floretta,Hans F ##lore ##tta,0.9973821640014648
8215,MASK is an individual human being.,799,1,Scott McGrory,Scott M ##c ##G ##ro ##ry,0.9991550445556641
8216,MASK is an individual human being.,800,0,José Manuel Garita,José Manuel G ##ari ##ta,0.9973796606063843
8217,MASK is an individual human being.,800,1,Julia Vaquero,Julia V ##aque ##ro,0.9968527555465698
8218,MASK is an individual human being.,801,0,Muferet Erguven,Mu ##fer ##et E ##rg ##uve,0.9184631705284119
8219,MASK is an individual human being.,801,1,Isaac Viciosa,Isaac Vic ##ios,0.9994322657585144
8220,MASK is an individual human being.,802,0,John Whitelaw,John White ##law,0.9994382262229919
8221,MASK is an individual human being.,802,1,Craig Matthews,Craig Matthews,0.999570906162262
8222,MASK is an individual human being.,803,0,Christian Chandler,Christian Chandler,0.9993394613265991
8223,MASK is an individual human being.,803,1,Yuri Nikiforov,Yuri Nik ##if ##oro ##v,0.8966327905654907
8224,MASK is an individual human being.,804,0,Irina Zhuravleva,I ##rina Zhu ##ra ##v ##lev,0.9697676301002502
8225,MASK is an individual human being.,804,1,Ed Vosberg,Ed V ##os ##berg,0.9988840222358704
8226,MASK is an individual human being.,805,0,David M Thompson,David M Thompson,0.995577335357666
8227,MASK is an individual human being.,805,1,Jyrki Lumme,J ##yr ##ki Lu ##mme,0.9783835411071777
8228,MASK is an individual human being.,806,0,Arthur W. Wallace,Arthur W . Wallace,0.986115038394928
8229,MASK is an individual human being.,806,1,Hal Morris,Hal Morris,0.999468207359314
8230,MASK is an individual human being.,807,0,Friedrich Klenke,Friedrich K ##len ##ke,0.9947900772094727
8231,MASK is an individual human being.,807,1,Ryszard Wieczorek,R ##ys ##zard W ##ie ##cz ##ore,0.926346480846405
8232,MASK is an individual human being.,808,0,Viorica Adamová,V ##ior ##ica Adam,0.9927054047584534
8233,MASK is an individual human being.,808,1,Michael Posner,Michael Po ##sner,0.9995407462120056
8234,MASK is an individual human being.,809,0,Dilshad Nathoo,Di ##ls ##had Nat ##ho ##o,0.9524914622306824
8235,MASK is an individual human being.,809,1,Anders Forsbrand,Anders For ##s ##brand,0.9923412799835205
8236,MASK is an individual human being.,810,0,Nicola Todeschini,Nicola To ##des ##chin,0.9976432919502258
8237,MASK is an individual human being.,810,1,Alexander Popov,Alexander Pop ##ov,0.9973775744438171
8238,MASK is an individual human being.,811,0,Lei Jiatai,Le Ji ##ata,0.6443068981170654
8239,MASK is an individual human being.,811,1,Gerard Kiely,Gerard Kiel,0.9997820258140564
8240,MASK is an individual human being.,812,0,Alondes Williams,Al ##ond ##es Williams,0.9427567720413208
8241,MASK is an individual human being.,812,1,Pam Shriver,Pam Shri ##ver,0.9989688992500305
8242,MASK is an individual human being.,813,0,Janie Chang,Jan ##ie Chang,0.9526273608207703
8243,MASK is an individual human being.,813,1,Marcos Ondruska,Marcos On ##dr ##usk ##a,0.9391482472419739
8244,MASK is an individual human being.,814,0,Sandra Wagner,Sandra Wagner,0.9995638132095337
8245,MASK is an individual human being.,814,1,Tim Belcher,Tim Bel ##cher,0.9986792206764221
8246,MASK is an individual human being.,815,0,Miranda Buckle,Miranda Buck ##le,0.8271322250366211
8247,MASK is an individual human being.,815,1,Andrew Coltart,Andrew Colt ##art,0.9926876425743103
8248,MASK is an individual human being.,816,0,Leslie Ballamy,Leslie Ball ##am,0.9984579682350159
8249,MASK is an individual human being.,816,1,Chandra Sturrup,Chandra St ##ur ##rup,0.996717631816864
8250,MASK is an individual human being.,817,0,Shinji Iwata,Shin ##ji I ##wat,0.9793142080307007
8251,MASK is an individual human being.,817,1,Svetlana Zalevskaya,S ##vet ##lana Z ##ale ##v ##skaya,0.950777530670166
8252,MASK is an individual human being.,818,0,Paul K. Byrne,Paul K . Byrne,0.992431104183197
8253,MASK is an individual human being.,818,1,Pierre-Henri Raphanel,Pierre - Henri Rap ##hane ##l,0.9349862933158875
8254,MASK is an individual human being.,819,0,Bahri Abdurrahmani,Ba ##hr ##i Abd ##ur ##rah ##mani,0.8900337219238281
8255,MASK is an individual human being.,819,1,Steve Stricker,Steve St ##rick ##er,0.976406991481781
8256,MASK is an individual human being.,820,0,Zuzana Vaidová,Z ##uza ##na V ##aid,0.9710984230041504
8257,MASK is an individual human being.,820,1,Marlene Thomsen,Mar ##lene Thom ##sen,0.9503339529037476
8258,MASK is an individual human being.,821,0,Li Chonghuan,Li Cho ##ng ##hua,0.9798529744148254
8259,MASK is an individual human being.,821,1,Orlando Miller,Orlando Miller,0.9995168447494507
8260,MASK is an individual human being.,822,0,Ines Reyero,In ##es Rey ##ero,0.9882758855819702
8261,MASK is an individual human being.,822,1,Kennedy Ochieng,Kennedy O ##chi ##eng,0.9968451857566833
8262,MASK is an individual human being.,823,0,Nesreen A A Shehata,N ##es ##reen A A She ##hat ##a,0.9412723779678345
8263,MASK is an individual human being.,823,1,Cecil Mamiit,Cecil Ma ##mi,0.9995982050895691
8264,MASK is an individual human being.,824,0,Said Chengriha,Said Cheng ##ri ##ha,0.9925992488861084
8265,MASK is an individual human being.,824,1,Zubair Jahan Khan,Z ##uba ##ir J ##ahan Khan,0.9405562281608582
8266,MASK is an individual human being.,825,0,Jaime Grutzendler,Jaime G ##ru ##tz ##end ##ler,0.9935941100120544
8267,MASK is an individual human being.,825,1,Marc Dollendorf,Marc Doll ##end ##orf,0.999140202999115
8268,MASK is an individual human being.,826,0,Selah R. Hobbie,Se ##lah R . Ho ##bb ##ie,0.8949075937271118
8269,MASK is an individual human being.,826,1,Brenden Pappas,B ##ren ##den Pa ##ppa ##s,0.9553999900817871
8270,Is MASK your name?,0,0,Wendell Jordan S. Krieg,Wendell Jordan S . K ##rie ##g,0.877774715423584
8271,Is MASK your name?,0,1,Carsten Wolf,Cars ##ten Wolf,0.9449990391731262
8272,Is MASK your name?,1,0,Pete Friesen,Pete Fr ##ies ##en,0.9980811476707458
8273,Is MASK your name?,1,1,Michel Bourlet,Michel Bo ##ur ##let,0.9992709755897522
8274,Is MASK your name?,2,0,Ilona Juhász,Il ##ona Ju ##h ##ás ##z,0.9042937159538269
8275,Is MASK your name?,2,1,Franz Konrad,Franz Konrad,0.9884796142578125
8276,Is MASK your name?,3,0,Lucas Bretón,Lucas B ##ret ##ón,0.9968058466911316
8277,Is MASK your name?,3,1,Jonty Rhodes,Jon ##ty Rhodes,0.9678449630737305
8278,Is MASK your name?,4,0,Emilie Lamprecht,Emil ##ie Lam ##p ##recht,0.9429152607917786
8279,Is MASK your name?,4,1,Brian De Palma,Brian De Palma,0.9995524287223816
8280,Is MASK your name?,5,0,Sandro Link,Sand ##ro Link,0.9039449691772461
8281,Is MASK your name?,5,1,Jean-Pierre Cyprien,Jean Pierre Cy ##p ##rien,0.9598784446716309
8282,Is MASK your name?,6,0,Scott Free,Scott Free,0.9983320236206055
8283,Is MASK your name?,6,1,Roberto Baggio,Roberto Ba ##ggio,0.9984267354011536
8284,Is MASK your name?,7,0,Anne Chapin,Anne Cha ##pin,0.9987114071846008
8285,Is MASK your name?,7,1,Michael Hubner,Michael Hu ##bner,0.9993374943733215
8286,Is MASK your name?,8,0,Caroline Mary French,Caroline Mary French,0.9915602803230286
8287,Is MASK your name?,8,1,Brad Ausmus,Brad Au ##smus,0.9991714358329773
8288,Is MASK your name?,9,0,Ursula Wachholz,Ursula W ##ach ##hol ##z,0.9848431348800659
8289,Is MASK your name?,9,1,George Hincapie,George Hi ##nc ##ap ##ie,0.9553103446960449
8290,Is MASK your name?,10,0,Derbew Fikadu Berhe,Der ##be Fi ##ka ##du,0.7497001886367798
8291,Is MASK your name?,10,1,Ray Durham,Ray Durham,0.9991023540496826
8292,Is MASK your name?,11,0,Kayue Daniel Wong,Kay ##ue Daniel Wong,0.8602973222732544
8293,Is MASK your name?,11,1,Leander Paes,Lea ##nder Pa ##es,0.8700828552246094
8294,Is MASK your name?,12,0,Michal Krajnik,Mi ##chal K ##raj ##nik,0.9421302676200867
